hora,nova_cabeceira,antiga_cabeceira,aero
1681411571000,10,17,SV
1681437212000,02R,20L,RJ
1681475193000,15,21,GL
1681462901000,35L,17R,SP
1681475833000,28L,10R,GR
1681412057000,15,33,CT
1681476353000,15,33,KP
1681412198000,17,10,SV
1681412663000,10,17,SV
1681413376000,15,21,GL
1681413853000,15,08,GL
1681496341000,17R,35R,SP
1681478496000,17,10,SV
1681478769000,35,17,SV
1681478965000,20L,02R,RJ
1681479041000,11,29,PA
1681479130000,10,35,SV
1681497655000,10,35,SV
1681480423000,10R,28L,GR
1681480848000,20L,21,RJ
1681481159000,17,10,SV
1681481995000,34,16,CF
1681482195000,17,10,SV
1681483729000,34,13,CF
1681499570000,17,10,SV
1681484301000,10,17,SV
1681485406000,33,15,KP
1681486242000,28L,10R,GR
1681486407000,10,12,SV
1681486930000,20L,21,RJ
1681481696000,10,17,SV
1681481842000,15,33,KP
1681522379000,10,17,SV
1681523677000,14,15,FL
1681525172000,17,10,SV
1681526251000,10,17,SV
1681487175000,15,08,GL
1681487213000,17,10,SV
1681487371000,10,17,SV
1681487750000,35L,30,SP
1681499924000,29R,32,BR
1681552047000,35L,17R,SP
1681500161000,10,17,SV
1681554339000,17R,35L,SP
1681554793000,17,10,SV
1681556902000,10,17,SV
1681488377000,17,10,SV
1681488550000,10,17,SV
1681488707000,29R,11R,BR
1681501662000,17R,30,SP
1681490249000,17,10,SV
1681490624000,10,17,SV
1681501960000,35L,17R,SP
1681502081000,02R,20L,RJ
1681491618000,17,10,SV
1681491643000,10,17,SV
1681562956000,17,10,SV
1681491784000,17,10,SV
1681491906000,11,15,PA
1681491913000,14,25,FL
1681491964000,10,17,SV
1681492189000,17,10,SV
1681492338000,10,17,SV
1681492389000,17,10,SV
1681492613000,10,17,SV
1681492699000,15,21,GL
1681494132000,11,15,PA
1681495879000,17,10,SV
1681496094000,35,17,SV
1681565767000,10,17,SV
1681565819000,17,10,SV
1681566238000,02R,21,RJ
1681566613000,10,17,SV
1681502418000,15,33,KP
1681567160000,02R,21,RJ
1681567180000,17,10,SV
1681567236000,15,14,KP
1681567269000,02R,20L,RJ
1681502458000,17,10,SV
1681567722000,33,28L,KP
1681567806000,28L,33,GR
1681567807000,10,17,SV
1681502661000,10,17,SV
1681568355000,17,10,SV
1681503115000,28,21,GL
1681568648000,35,17,SV
1681568864000,10,35,SV
1681570377000,17,10,SV
1681570560000,15,08,GL
1681569707000,10R,28L,GR
1681570868000,10,17,SV
1681570045000,20L,02R,RJ
1681503225000,17,10,SV
1681504960000,11,15,PA
1681572696000,17,10,SV
1681573055000,15,16,KP
1681573182000,11,24,PA
1681574597000,10,17,SV
1681575542000,17,10,SV
1681505240000,10,17,SV
1681575619000,14,23,FL
1681575908000,11R,21,BR
1681592345000,29L,11L,BR
1681576051000,10,17,SV
1681505634000,16,34,CF
1681593669000,21,14,FL
1681594136000,17R,30,SP
1681506065000,11L,29L,BR
1681594977000,14,21,FL
1681576886000,20L,17L,RJ
1681576951000,17R,20L,SP
1681507189000,17L,35R,SP
1681577470000,35,10,SV
1681577505000,10,35,SV
1681578260000,17,10,SV
1681578323000,33,15,GL
1681597494000,17,10,SV
1681598024000,10,17,SV
1681605338000,02R,20L,RJ
1681606092000,15,33,KP
1681606552000,17,10,SV
1681606621000,10,17,SV
1681578378000,10,17,SV
1681507283000,15,20,CT
1681507749000,15,33,KP
1681507835000,17,10,SV
1681616818000,32,14,FL
1681623855000,17,10,SV
1681631578000,29R,01,BR
1681633163000,10L,18,GR
1681507920000,10,17,SV
1681637955000,18,10L,RF
1681640562000,11L,29L,BR
1681508493000,15,16,KP
1681582907000,16,13,CF
1681583014000,17R,12,SP
1681509220000,17,10,SV
1681583523000,15,33,GL
1681645962000,10,17,SV
1681510265000,10,17,SV
1681510589000,17,10,SV
1681511385000,10,17,SV
1681512141000,17,10,SV
1681512395000,15,28,GL
1681586312000,14,07,FL
1681586531000,17,10,SV
1681513543000,10,17,SV
1681586865000,10,17,SV
1681521072000,17,10,SV
1681588514000,15,30,KP
1681652657000,15,18,KP
1681657762000,17,10,SV
1681652892000,20L,02R,RJ
1681653153000,15,18,KP
1681653547000,32,14,FL
1681589865000,17,10,SV
1681590531000,10,17,SV
1681590738000,15,08,GL
1681591386000,11,15,PA
1681658449000,32,05,FL
1681655110000,15,34,KP
1681655297000,20L,23,RJ
1681658652000,29,11,PA
1681676420000,32,07,FL
1681660170000,10,17,SV
1681676656000,10,17,SV
1681676769000,17,10,SV
1681676857000,32,07,FL
1681676954000,15,33,CT
1681677189000,10,17,SV
1681663098000,17,10,SV
1681678037000,10R,01,GR
1681678361000,17,10,SV
1681678686000,10,17,SV
1681678791000,15,20L,GL
1681678818000,20L,15,RJ
1681681107000,17R,23,SP
1681681370000,20L,21,RJ
1681732089000,35,17,SV
1681663215000,10,17,SV
1681664228000,17,10,SV
1681733155000,33,15,KP
1681733271000,10,35,SV
1681733385000,17,10,SV
1681664541000,10,17,SV
1681666945000,15,18,KP
1681734471000,10,17,SV
1681734597000,10L,07,GR
1681734837000,14,32,FL
1681736471000,28,10,SV
1681736552000,14,23,FL
1681706443000,29,11,PA
1681709607000,17,10,SV
1681710518000,10,17,SV
1681722404000,35L,17R,SP
1681723066000,33,15,CT
1681723386000,02R,20L,RJ
1681723843000,15,23,GL
1681724945000,35L,12,SP
1681667130000,33,15,CT
1681727933000,15,24,GL
1681737899000,33,16,KP
1681669824000,17,10,SV
1681738083000,33,36,KP
1681738481000,29R,11R,BR
1681738890000,11R,29R,BR
1681728753000,15,08,GL
1681729365000,15,33,CT
1681729877000,15,16,GL
1681730012000,11R,29L,BR
1681739104000,17,28,SV
1681730264000,17,10,SV
1681730443000,15,08,GL
1681669875000,15,18,KP
1681670213000,10,17,SV
1681743344000,28,10,SV
1681743637000,34,16,CF
1681744255000,28,17,SV
1681739904000,28,17,SV
1681740329000,17,28,SV
1681740330000,14,25,FL
1681740491000,28,17,SV
1681740728000,17,28,SV
1681741839000,28,17,SV
1681744676000,32,07,FL
1681744999000,14,25,FL
1681742225000,28L,10R,GR
1681670476000,10,21,SV
1681742990000,33,15,CT
1681671760000,17,10,SV
1681743253000,17,28,SV
1681747016000,33,17,KP
1681747139000,17,28,SV
1681747219000,28,17,SV
1681671873000,10,17,SV
1681672610000,17,10,SV
1681747690000,15,03,GL
1681748210000,33,16,KP
1681759705000,33,15,KP
1681672786000,29L,11L,BR
1681749563000,34,13,CF
1681749743000,17,28,SV
1681674237000,10,17,SV
1681749853000,28,17,SV
1681750514000,29L,11R,BR
1681761333000,28,17,SV
1681675533000,11,29,PA
1681762518000,17,28,SV
1681762632000,10,17,SV
1681762831000,17,10,SV
1681762858000,20L,02R,RJ
1681763312000,15,33,KP
1681763356000,10,17,SV
1681750770000,28,15,SV
1681751431000,33,15,GL
1681751972000,34,13,CF
1681675859000,17,10,SV
1681753140000,35L,21,SP
1681764198000,17,10,SV
1681764207000,10,17,SV
1681753753000,17,28,SV
1681814699000,15,26,GL
1681755861000,28,17,SV
1681764852000,33,15,KP
1681765288000,11,15,PA
1681765396000,29R,11R,BR
1681766383000,34,07,CF
1681755919000,15,33,GL
1681756413000,14,25,FL
1681756555000,33,15,GL
1681814728000,15,03,GL
1681767913000,17,10,SV
1681757085000,17,28,SV
1681757114000,33,36,KP
1681757150000,18,15,RF
1681768317000,10,17,SV
1681815845000,11L,08,BR
1681768727000,17,10,SV
1681769168000,10,17,SV
1681769703000,17,10,SV
1681770463000,10,17,SV
1681757243000,28,17,SV
1681758590000,21,14,FL
1681758856000,15,33,GL
1681758926000,11R,29L,BR
1681758988000,14,21,FL
1681772939000,10R,28L,GR
1681815972000,29,11,PA
1681775481000,17,10,SV
1681759234000,17,28,SV
1681759262000,35L,17,SP
1681776037000,02R,20L,RJ
1681816004000,14,32,FL
1681816342000,10,17,SV
1681777317000,10,17,SV
1681777735000,15,33,KP
1681816381000,15,21,GL
1681781365000,16,34,CF
1681816384000,15,08,GL
1681818118000,33,18,KP
1681784471000,17,10,SV
1681784530000,14,25,FL
1681785062000,10,17,SV
1681786267000,11L,29L,BR
1681802710000,28L,10R,GR
1681830361000,17,10,SV
1681831514000,10,17,SV
1681832029000,20L,21,RJ
1681804033000,33,15,KP
1681818118000,16,04,CF
1681808871000,15,33,CT
1681833486000,29L,11R,BR
1681811727000,17,10,SV
1681811866000,11L,32,BR
1681833573000,35L,16,SP
1681812001000,15,21,GL
1681818382000,17,10,SV
1681812303000,32,14,FL
1681812376000,11R,09,BR
1681812426000,16,13,CF
1681834338000,34,31,CF
1681812908000,33,11R,KP
1681818563000,18,33,RF
1681835564000,17,10,SV
1681819525000,15,03,GL
1681835662000,10,17,SV
1681835833000,17,10,SV
1681836035000,10,17,SV
1681819737000,10,17,SV
1681836694000,17,10,SV
1681844042000,02R,20L,RJ
1681844229000,14,07,FL
1681820247000,33,12,KP
1681844480000,14,07,FL
1681836815000,10,17,SV
1681837479000,15,08,GL
1681844855000,02R,27,RJ
1681844984000,14,07,FL
1681845037000,17,10,SV
1681845073000,34,07,CF
1681820327000,34,16,CF
1681845240000,28L,15,GR
1681845268000,28L,01,GR
1681821032000,33,15,CT
1681838837000,29,12,PA
1681839020000,17,10,SV
1681839117000,29L,32,BR
1681821284000,15,33,CT
1681821569000,33,15,CT
1681839807000,10,17,SV
1681847104000,10,17,SV
1681823547000,33,32,KP
1681848014000,21,14,FL
1681848825000,34,04,CF
1681841120000,15,21,GL
1681841367000,03,14,FL
1681841371000,14,03,FL
1681841396000,29L,24R,BR
1681849917000,14,21,FL
1681824120000,17,10,SV
1681850227000,17,10,SV
1681850712000,03,14,FL
1681851135000,34,12,CF
1681851193000,15,03,GL
1681851388000,10,17,SV
1681842750000,34,31,CF
1681842763000,33,30,KP
1681851550000,14,03,FL
1681824354000,35,17,SV
1681824841000,20L,02R,RJ
1681825030000,10,35,SV
1681826088000,15,33,CT
1681853500000,15,26,GL
1681853847000,14,07,FL
1681855853000,33,35L,KP
1681855865000,35L,33,SP
1681858129000,15,05,GL
1681859575000,17,10,SV
1681860281000,10,17,SV
1681862005000,02R,15,RJ
1681862775000,15,02R,CT
1681863760000,16,34,CF
1681866315000,18,28L,RF
1681866422000,28L,18,GR
1681866792000,20L,02R,RJ
1681867158000,36,18,RF
1681870298000,17R,35L,SP
1681870404000,35L,17R,SP
1681870434000,17R,35L,SP
1681879094000,17,10,SV
1681880471000,10,17,SV
1681887171000,17,10,SV
1681894546000,34,16,CF
1681894860000,35L,17R,SP
1681895498000,10,17,SV
1681895571000,33,15,CT
1681895848000,02R,20L,RJ
1681896686000,29,35L,PA
1681896947000,32,14,FL
1681897033000,35L,29,SP
1681871378000,36,10,RF
1681871503000,35L,17R,SP
1681871668000,17R,35L,SP
1681872929000,14,25,FL
1681873027000,17,36,SV
1681873637000,10,17,SV
1681901177000,33,15,KP
1681826262000,17,10,SV
1681901776000,35,10,SV
1681901932000,36,15,RF
1681902094000,35L,17,SP
1681902340000,33,35R,KP
1681826558000,10,17,SV
1681902614000,35L,33,SP
1681827315000,34,13,CF
1681903207000,10,35,SV
1681903439000,20L,02R,RJ
1681911876000,33,36,KP
1681827692000,35L,16,SP
1681911985000,29R,07,BR
1681904294000,21,32,FL
1681904514000,32,21,FL
1681827747000,14,25,FL
1681829440000,33,15,KP
1681905522000,18,36,RF
1681907145000,32,01,FL
1681907209000,33,32,KP
1681913333000,17,10,SV
1681913792000,10,17,SV
1681913934000,28L,06,GR
1681914370000,17,10,SV
1681829596000,11L,27,BR
1681916289000,10,17,SV
1681916502000,17,10,SV
1681908147000,33,05,KP
1681908600000,17,10,SV
1681830030000,11R,09,BR
1681908765000,10,17,SV
1681908892000,35,10,SV
1681909083000,10,35,SV
1681917056000,35L,17,SP
1681917742000,32,25,FL
1681929067000,33,34,KP
1681918987000,10,17,SV
1681909944000,17,10,SV
1681910422000,20L,21,RJ
1681929253000,33,36,KP
1681929628000,17,10,SV
1681910828000,33,36,KP
1681921336000,33,17,KP
1681929975000,29,33,CT
1681911187000,32,25,FL
1681911210000,10,13,SV
1681921725000,35L,17,SP
1681911429000,29L,24R,BR
1681930074000,10,17,SV
1681930173000,33,36,KP
1681930324000,17,10,SV
1681923635000,33,31,KP
1681930356000,10,17,SV
1681958925000,33,03,KP
1681930443000,33,29,CT
1681961099000,16,34,CF
1681932206000,15,07,GL
1681975211000,34,16,CF
1681976767000,15,33,KP
1681977801000,16,34,CF
1681983456000,33,15,CT
1681983526000,15,33,KP
1681984087000,15,33,KP
1681926632000,17,10,SV
1681926865000,10,17,SV
1681927519000,17,10,SV
1681932468000,28L,30,GR
1681928639000,10,17,SV
1681928656000,33,34,KP
1681985520000,15,06,KP
1681986397000,29R,15,BR
1681933900000,17,10,SV
1681986680000,29,33,CT
1681987579000,33,29,CT
1681987711000,15,26,GL
1681988134000,17,15,SV
1681934214000,10,17,SV
1681995273000,17,10,SV
1681988780000,33,26,CT
1681934485000,17,10,SV
1681989014000,10,17,SV
1681995838000,10,17,SV
1681989167000,17,10,SV
1681996225000,15,23,GL
1681989387000,10,17,SV
1681989415000,29R,34,BR
1681989631000,17,11,SV
1681996398000,35,10,SV
1681934714000,10,17,SV
1681989796000,11,33,CT
1681989994000,21,09,FL
1681936340000,17,10,SV
1681990840000,15,21,GL
1681996957000,17,35,SV
1681997425000,10,17,SV
1681937199000,10,17,SV
1681998117000,15,19,KP
1681991599000,33,11,CT
1681991915000,20L,02R,RJ
1681992180000,17R,35L,SP
1681998417000,29,15,CT
1681992725000,17,10,SV
1681998564000,15,36,KP
1681992833000,10,17,SV
1681992904000,29R,02,BR
1681937349000,33,30,KP
1681993046000,15,20L,GL
1681993088000,20L,15,RJ
1681999500000,15,29,CT
1681937420000,15,21,GL
1681937770000,16,34,CF
1682000165000,32,25,FL
1681939194000,16,08,CF
1681994635000,17,10,SV
1681995077000,10,17,SV
1681939508000,18,13,RF
1681995245000,15,33,CT
1681939587000,17,10,SV
1681939929000,10,17,SV
1681940637000,17,10,SV
1682001788000,15,26,GL
1682001825000,29R,24R,BR
1682002968000,18,15,RF
1682003485000,16,31,CF
1682003789000,17,10,SV
1682004517000,20L,21,RJ
1682004838000,32,18,FL
1682004950000,15,18,CT
1682005213000,15,18,CT
1682005536000,20L,21,RJ
1682005603000,32,17,FL
1682005912000,10,17,SV
1682006043000,17,10,SV
1682006178000,10,17,SV
1682006770000,17,10,SV
1682006912000,10,17,SV
1682007351000,17,10,SV
1681941369000,33,16,KP
1682008019000,10,17,SV
1682008072000,17,10,SV
1681941971000,10,17,SV
1682008359000,10,17,SV
1682008730000,14,32,FL
1681944721000,34,16,CF
1682008827000,15,20C,GL
1681945850000,02R,20L,RJ
1682009226000,17,10,SV
1682014850000,10R,28L,GR
1681945933000,02R,10,RJ
1682015148000,29L,14,BR
1682015149000,15,08,GL
1682015220000,15,17,KP
1682009580000,10,17,SV
1681946241000,17,02R,SV
1681948201000,10,17,SV
1682010612000,17R,32,SP
1681957810000,18,12,RF
1682010895000,17,10,SV
1682011282000,10,17,SV
1682011438000,29,12,PA
1682016034000,33,15,KP
1682016232000,29L,24R,BR
1682016933000,33,15,KP
1682011458000,15,23,GL
1682017018000,17,10,SV
1682017148000,33,15,KP
1682012194000,15,26,GL
1682012298000,17,10,SV
1682017372000,20L,21,RJ
1682012333000,17R,16,SP
1682012433000,15,26,CT
1682017869000,10,17,SV
1682012575000,15,30,KP
1682023034000,15,08,GL
1682013362000,10,17,SV
1682018117000,33,15,KP
1682018678000,17,10,SV
1682018819000,10,17,SV
1682023742000,17,10,SV
1682018993000,15,27,GL
1682019012000,20L,21,RJ
1682019378000,21,07,FL
1682014274000,29,23,PA
1682024123000,10,17,SV
1682019686000,33,15,KP
1682024639000,10R,17,GR
1682020034000,33,17,KP
1682020080000,14,21,FL
1682020499000,15,33,CT
1682024916000,17,10,SV
1682025214000,15,33,KP
1682072179000,10,35,SV
1682026453000,15,21,GL
1682072932000,29,11,PA
1682074542000,17R,12,SP
1682074550000,17R,18,SP
1682074796000,35,10,SV
1682021117000,17,10,SV
1682021602000,10,17,SV
1682021704000,17L,10,SP
1682022038000,15,21,GL
1682074843000,02R,03,RJ
1682075005000,11L,17,BR
1682075318000,10,35,SV
1682026534000,10,17,SV
1682027342000,11,29,PA
1682028202000,11,18,CT
1682028204000,03,14,FL
1682077680000,15,05,GL
1682077692000,15,26,GL
1682028395000,14,03,FL
1682028487000,15,11,CT
1682029520000,14,07,FL
1682078161000,15,05,GL
1682078550000,15,26,GL
1682085312000,10,17,SV
1682085867000,15,18,KP
1682085993000,21,32,FL
1682030482000,17,10,SV
1682034956000,17R,16,SP
1682086059000,10R,28L,GR
1682086824000,20R,02R,RJ
1682079543000,03,23,FL
1682080085000,32,25,FL
1682080210000,32,25,FL
1682080836000,03,32,FL
1682080959000,15,02R,GL
1682081031000,02R,15,RJ
1682035026000,10,17,SV
1682081125000,11R,14,BR
1682087955000,32,21,FL
1682081488000,35,10,SV
1682037890000,17,10,SV
1682081675000,10,35,SV
1682081849000,32,03,FL
1682088428000,18,15,RF
1682088564000,20L,21,RJ
1682038063000,10,17,SV
1682088823000,17,10,SV
1682040729000,17,10,SV
1682044514000,10,17,SV
1682089476000,10,17,SV
1682045004000,32,14,FL
1682089857000,15,26,CT
1682083693000,17,10,SV
1682046485000,11L,29L,BR
1682089922000,03,32,FL
1682048969000,17,10,SV
1682051367000,10,17,SV
1682068539000,02R,20L,RJ
1682090929000,11,29,PA
1682091359000,15,26,CT
1682091771000,17,10,SV
1682068822000,35,10,SV
1682092157000,10,17,SV
1682092226000,17R,15,SP
1682094469000,10,17,SV
1682092291000,32,03,FL
1682109154000,10,17,SV
1682093026000,17,10,SV
1682094100000,15,26,CT
1682094119000,15,23,GL
1682094856000,16,31,CF
1682095446000,20L,21,RJ
1682095539000,17,10,SV
1682095768000,14,32,FL
1682109478000,15,26,GL
1682095915000,10,17,SV
1682110499000,17,10,SV
1682096843000,17,10,SV
1682110613000,18,15,RF
1682097216000,10,17,SV
1682110802000,10R,17,GR
1682110898000,15,18,KP
1682168131000,02R,08,RJ
1682098810000,14,33,FL
1682098889000,16,13,CF
1682111531000,15,21,GL
1682112779000,28,17,SV
1682099444000,16,13,CF
1682169194000,10,17,SV
1682169897000,15,21,GL
1682170032000,15,18,KP
1682170408000,17R,35L,SP
1682170409000,15,18,KP
1682170906000,15,02L,GL
1682171088000,29,11,PA
1682171379000,02R,15,RJ
1682114884000,20L,21,RJ
1682172276000,32,18,FL
1682172322000,15,17,KP
1682172464000,17R,35L,SP
1682104923000,17,10,SV
1682116044000,17,28,SV
1682105908000,10,17,SV
1682173308000,15,14,KP
1682173427000,17,10,SV
1682117410000,28,17,SV
1682173664000,10,17,SV
1682118182000,10,28,SV
1682119402000,17,10,SV
1682174557000,15,26,CT
1682108224000,11,13,PA
1682122882000,10,17,SV
1682108859000,17,10,SV
1682175530000,20L,02R,RJ
1682175736000,15,21,KP
1682130682000,17,10,SV
1682176728000,15,26,CT
1682130954000,10,17,SV
1682133095000,17,10,SV
1682178334000,17,10,SV
1682178484000,10,17,SV
1682181548000,11,15,CT
1682137913000,10,17,SV
1682181649000,11,15,CT
1682145278000,10,28,SV
1682182313000,16,18,CF
1682182605000,15,11,CT
1682182942000,15,26,CT
1682179506000,15,26,CT
1682155206000,02R,20L,RJ
1682183225000,18,16,RF
1682161329000,02R,05,RJ
1682196772000,14,07,FL
1682197241000,15,23,GL
1682184632000,17,10,SV
1682161486000,17,10,SV
1682184791000,11,26,CT
1682184883000,16,13,CF
1682184923000,11,15,CT
1682184980000,15,11,CT
1682198727000,15,18,CT
1682198772000,17,10,SV
1682199183000,10,17,SV
1682199414000,20L,21,RJ
1682199902000,17,10,SV
1682161794000,32,14,FL
1682200727000,10,17,SV
1682161881000,02R,21,RJ
1682162601000,02R,17,RJ
1682205636000,16,13,CF
1682186765000,15,18,KP
1682162994000,15,02R,GL
1682164718000,10,17,SV
1682189316000,10,17,SV
1682189886000,20L,23,RJ
1682213858000,17,10,SV
1682215866000,10,17,SV
1682224546000,17,10,SV
1682224868000,10,17,SV
1682167196000,17,10,SV
1682235270000,17,10,SV
1682244466000,17R,30,SP
1682245272000,02R,20L,RJ
1682248137000,32,14,FL
1682191272000,15,08,CT
1682191398000,20R,21,RJ
1682192570000,17R,16,SP
1682192742000,15,08,CT
1682192754000,15,18,CT
1682193162000,15,17,KP
1682193170000,17,10,SV
1682251182000,10,17,SV
1682193933000,14,32,FL
1682167429000,10,17,SV
1682252162000,16,13,CF
1682194392000,10,17,SV
1682194445000,15,18,CT
1682167544000,32,25,FL
1682195457000,11,29,PA
1682167653000,15,23,GL
1682167662000,15,16,GL
1682167724000,17,10,SV
1682267967000,17,10,SV
1682254492000,17R,32,SP
1682254902000,32,17R,FL
1682267987000,10,17,SV
1682256959000,14,32,FL
1682268146000,17,10,SV
1682255622000,17R,08,SP
1682268246000,15,26,CT
1682255952000,02R,20L,RJ
1682268406000,10,17,SV
1682269380000,15,26,CT
1682258924000,02R,03,RJ
1682258938000,14,03,FL
1682259608000,20L,02R,RJ
1682270001000,17,10,SV
1682261162000,15,21,GL
1682261180000,11R,13,BR
1682270177000,11,30,PA
1682271206000,10,17,SV
1682261933000,14,07,FL
1682261936000,14,07,FL
1682262477000,17,10,SV
1682278069000,10,17,SV
1682278451000,20L,23,RJ
1682272144000,15,08,GL
1682278862000,15,18,KP
1682279240000,20L,21,RJ
1682279252000,17,10,SV
1682263385000,17,21,SV
1682264264000,17,10,SV
1682273885000,16,13,CF
1682264955000,10,17,SV
1682265755000,11L,14,BR
1682265973000,17,10,SV
1682279543000,15,12,KP
1682266176000,10,17,SV
1682274329000,15,33,KP
1682275262000,17R,10R,SP
1682267486000,20L,21,RJ
1682280485000,10,17,SV
1682281230000,15,33,KP
1682275603000,17,10,SV
1682275684000,10,17,SV
1682275699000,15,33,KP
1682276292000,17,10,SV
1682282641000,15,21,GL
1682276948000,15,21,GL
1682284154000,17,10,SV
1682277192000,15,23,GL
1682284802000,20L,21,RJ
1682285298000,10,17,SV
1682308216000,32,14,FL
1682342452000,15,26,GL
1682322742000,28,10,SV
1682327485000,02R,20L,RJ
1682327990000,16,11L,CF
1682328034000,15,18,KP
1682328117000,11R,16,BR
1682329448000,17,28,SV
1682330350000,02R,05,RJ
1682330568000,02R,03,RJ
1682285844000,18,15,RF
1682286023000,20L,23,RJ
1682288638000,15,16,KP
1682289555000,32,14,FL
1682293307000,14,32,FL
1682293801000,17R,12,SP
1682294182000,17,10,SV
1682294544000,10,17,SV
1682294968000,17,10,SV
1682295245000,10,17,SV
1682353743000,15,21,GL
1682331921000,15,21,GL
1682332644000,15,26,GL
1682333172000,16,13,CF
1682333675000,15,26,GL
1682333681000,15,21,GL
1682333846000,15,08,GL
1682334451000,02R,21,RJ
1682334496000,10,17,SV
1682334839000,15,16,KP
1682337299000,17R,05,SP
1682354827000,17,10,SV
1682355003000,28,17,SV
1682355181000,20L,23,RJ
1682342987000,15,18,KP
1682355930000,15,26,CT
1682356455000,17,28,SV
1682343734000,15,05,KP
1682356674000,18,16,RF
1682339557000,15,26,GL
1682339689000,17R,16,SP
1682358153000,15,26,CT
1682345476000,17,10,SV
1682358677000,28,17,SV
1682359311000,17,28,SV
1682360697000,15,18,KP
1682361443000,28,17,SV
1682370083000,15,08,GL
1682346313000,32,25,FL
1682370447000,15,12,KP
1682371461000,17,10,SV
1682371900000,10,17,SV
1682363009000,17,28,SV
1682363077000,28,17,SV
1682364167000,15,21,GL
